subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT4	gdd/day	5.9			UNIBO		Italy		Optimal
UNT18	gdd/day	5.9			UNIBO		Italy		Optimal
UNT18	gdd/day	5.9			UNIBO		Italy		Optimal
UNT18	gdd/day	5.9			UNIBO		Italy		Optimal
UNT18	gdd/day	5.9			UNIBO		Italy		Optimal
UNT21	gdd/day	5.9			UNIBO		Italy		Optimal
UNT21	gdd/day	5.9			UNIBO		Italy		Optimal
UNT21	gdd/day	5.9			UNIBO		Italy		Optimal
UNT21	gdd/day	5.9			UNIBO		Italy		Optimal
UNT46	gdd/day	5.9			UNIBO		Italy		Optimal
UNT46	gdd/day	5.9			UNIBO		Italy		Optimal
UNT46	gdd/day	5.9			UNIBO		Italy		Optimal
UNT46	gdd/day	5.9			UNIBO		Italy		Optimal
UNT4	gdd/day	6.7			UNIBO		Italy		Optimal
UNT4	gdd/day	6.7			UNIBO		Italy		Optimal
UNT4	gdd/day	6.7			UNIBO		Italy		Optimal
UNT4	gdd/day	6.7			UNIBO		Italy		Optimal
UNT18	gdd/day	6.7			UNIBO		Italy		Optimal
UNT18	gdd/day	6.7			UNIBO		Italy		Optimal
UNT18	gdd/day	6.7			UNIBO		Italy		Optimal
UNT18	gdd/day	6.7			UNIBO		Italy		Optimal
UNT21	gdd/day	6.7			UNIBO		Italy		Optimal
UNT21	gdd/day	6.7			UNIBO		Italy		Optimal
UNT21	gdd/day	6.7			UNIBO		Italy		Optimal
UNT21	gdd/day	6.7			UNIBO		Italy		Optimal
UNT46	gdd/day	6.7			UNIBO		Italy		Optimal
UNT46	gdd/day	6.7			UNIBO		Italy		Optimal
UNT46	gdd/day	6.7			UNIBO		Italy		Optimal
UNT46	gdd/day	6.7			UNIBO		Italy		Optimal
UNT4	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT4	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT4	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
