subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT24	u/mg fw - average	0.611111111111111	Leaf		AIT		Austria		Control
UNT46	u/mg fw - average	0.627136752136752	Leaf		AIT		Austria		Control
UNT34	u/mg fw - average	0.534591194968554	Leaf		AIT		Austria		Control
UNT44	u/mg fw - average	0.376666666666667	Leaf		AIT		Austria		Control
UNT55	u/mg fw - average	0.678888888888889	Leaf		AIT		Austria		Control
UNT20	u/mg fw - average	0.344017094017094	Leaf		AIT		Austria		Control
UNT58	u/mg fw - average	0.511752136752137	Leaf		AIT		Austria		Control
UNT47	u/mg fw - average	0.539529914529915	Leaf		AIT		Austria		Control
UNT42	u/mg fw - average	0.478632478632479	Leaf		AIT		Austria		Control
UNT12	u/mg fw - average	0.628205128205128	Leaf		AIT		Austria		Control
UNT21	u/mg fw - average	0.37037037037037	Leaf		AIT		Austria		Control
UNT6	u/mg fw - average	0.414965986394558	Leaf		AIT		Austria		Control
UNT32	u/mg fw - average	0.512471655328798	Leaf		AIT		Austria		Control
UNT39	u/mg fw - average	0.639433551198257	Leaf		AIT		Austria		Control
UNT4	u/mg fw - average	0.447649572649573	Leaf		AIT		Austria		Control
UNT8	u/mg fw - average	0.49	Leaf		AIT		Austria		Control
UNT5	u/mg fw - average	0.489106753812636	Leaf		AIT		Austria		Control
UNT25	u/mg fw - average	0.676666666666667	Leaf		AIT		Austria		Control
UNT23	u/mg fw - average	0.497821350762527	Leaf		AIT		Austria		Control
UNT26	u/mg fw - average	0.577568134171908	Leaf		AIT		Austria		Control
UNT55	u/mg fw - average	0.708616780045351	Leaf		AIT		Austria		Control
UNT52	u/mg fw - average	0.637820512820513	Leaf		AIT		Austria		Control
UNT31	u/mg fw - average	0.459490740740741	Leaf		AIT		Austria		Control
UNT29	u/mg fw - average	0.518888888888889	Leaf		AIT		Austria		Control
UNT19	u/mg fw - average	0.532879818594104	Leaf		AIT		Austria		Control
UNT30	u/mg fw - average	0.615384615384615	Leaf		AIT		Austria		Control
UNT43	u/mg fw - average	0.613378684807256	Leaf		AIT		Austria		Control
UNT27	u/mg fw - average	0.555555555555556	Leaf		AIT		Austria		Control
UNT16	u/mg fw - average	0.463675213675214	Leaf		AIT		Austria		Control
UNT15	u/mg fw - average	0.476939203354298	Leaf		AIT		Austria		Control
UNT52	u/mg fw - average	0.579861111111111	Leaf		AIT		Austria		Control
UNT43	u/mg fw - average	0.522875816993464	Leaf		AIT		Austria		Control
