subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT18	siliques3dos	12.4761904761905			RRES		United Kingdom		Control
UNT21	siliques3dos	16.5			RRES		United Kingdom		Control
UNT4	siliques3dos	21.7878787878788			RRES		United Kingdom		Control
UNT46	siliques3dos	13.8684210526316			RRES		United Kingdom		Control
UNT18	maturesiliques3dos	0.547619047619048			RRES		United Kingdom		Control
UNT21	maturesiliques3dos	1.9			RRES		United Kingdom		Control
UNT4	maturesiliques3dos	5.06060606060606			RRES		United Kingdom		Control
UNT46	maturesiliques3dos	0.789473684210526			RRES		United Kingdom		Control
UNT18	flowersopen10dos	4.19047619047619			RRES		United Kingdom		Control
UNT21	flowersopen10dos	6.4			RRES		United Kingdom		Control
UNT4	flowersopen10dos	1.78787878787879			RRES		United Kingdom		Control
UNT46	flowersopen10dos	4.97368421052632			RRES		United Kingdom		Control
UNT18	siliques10dos	39.7619047619048			RRES		United Kingdom		Control
UNT21	siliques10dos	47.6			RRES		United Kingdom		Control
UNT4	siliques10dos	42.9393939393939			RRES		United Kingdom		Control
UNT46	siliques10dos	45.2631578947368			RRES		United Kingdom		Control
UNT18	totalsiliques(onmainstem)	46.1538461538462			RRES		United Kingdom		Control
UNT21	totalsiliques(onmainstem)	60.6428571428572			RRES		United Kingdom		Control
UNT4	totalsiliques(onmainstem)	46.5			RRES		United Kingdom		Control
UNT46	totalsiliques(onmainstem)	56.2162162162162			RRES		United Kingdom		Control
UNT18	abortedsiliques(onmainstem)	0.58974358974359			RRES		United Kingdom		Control
UNT21	abortedsiliques(onmainstem)	0.571428571428571			RRES		United Kingdom		Control
UNT4	abortedsiliques(onmainstem)	1.88235294117647			RRES		United Kingdom		Control
UNT46	abortedsiliques(onmainstem)	2.35135135135135			RRES		United Kingdom		Control
UNT18	mainstemheight(firsttolastsilique)	33.451282051282			RRES		United Kingdom		Control
UNT21	mainstemheight(firsttolastsilique)	34.0523809523809			RRES		United Kingdom		Control
UNT4	mainstemheight(firsttolastsilique)	32.1647058823529			RRES		United Kingdom		Control
UNT46	mainstemheight(firsttolastsilique)	34.5567567567568			RRES		United Kingdom		Control
UNT18	burstsiliques	0.0			RRES		United Kingdom		Control
UNT21	burstsiliques	0.0			RRES		United Kingdom		Control
UNT4	burstsiliques	0.0			RRES		United Kingdom		Control
UNT46	burstsiliques	0.0			RRES		United Kingdom		Control
UNT18	siliquesnumber(per cm)	1.49213182996717			RRES		United Kingdom		Control
UNT21	siliquesnumber(per cm)	1.87788562512336			RRES		United Kingdom		Control
UNT4	siliquesnumber(per cm)	1.54393350822492			RRES		United Kingdom		Control
UNT46	siliquesnumber(per cm)	1.66352314847363			RRES		United Kingdom		Control
UNT18	abortedsiliques(%)	1.31328384615385			RRES		United Kingdom		Control
UNT21	abortedsiliques(%)	0.948566666666667			RRES		United Kingdom		Control
UNT4	abortedsiliques(%)	4.03003147058824			RRES		United Kingdom		Control
UNT46	abortedsiliques(%)	3.94810108108108			RRES		United Kingdom		Control
UNT18	leafbbch17das	108.176470588235			RRES		United Kingdom		Control
UNT21	leafbbch17das	108.238095238095			RRES		United Kingdom		Control
UNT4	leafbbch17das	107.833333333333			RRES		United Kingdom		Control
UNT46	leafbbch17das	108.35			RRES		United Kingdom		Control
UNT18	leafbbch19das	109.470588235294			RRES		United Kingdom		Control
UNT21	leafbbch19das	110.380952380952			RRES		United Kingdom		Control
UNT4	leafbbch19das	109.933333333333			RRES		United Kingdom		Control
UNT46	leafbbch19das	109.4			RRES		United Kingdom		Control
UNT18	leafbbch23das	118.470588235294			RRES		United Kingdom		Control
UNT21	leafbbch23das	118.52380952381			RRES		United Kingdom		Control
UNT4	leafbbch23das	118.433333333333			RRES		United Kingdom		Control
UNT46	leafbbch23das	118.45			RRES		United Kingdom		Control
UNT18	budbbch23das	500.0			RRES		United Kingdom		Control
UNT21	budbbch23das	500.0			RRES		United Kingdom		Control
UNT4	budbbch23das	500.0			RRES		United Kingdom		Control
UNT46	budbbch23das	500.0			RRES		United Kingdom		Control
UNT18	leafbbch26das	119.0			RRES		United Kingdom		Control
UNT21	leafbbch26das	119.0			RRES		United Kingdom		Control
UNT4	leafbbch26das	119.0			RRES		United Kingdom		Control
UNT46	leafbbch26das	119.0			RRES		United Kingdom		Control
UNT18	plant_anatomical_entity	NaN			RRES		United Kingdom		Heat
UNT21	plant_anatomical_entity	NaN			RRES		United Kingdom		Heat
UNT4	plant_anatomical_entity	NaN			RRES		United Kingdom		Heat
UNT46	plant_anatomical_entity	NaN			RRES		United Kingdom		Heat
UNT18	biomassfreshweight(g)	41.5843333333333			RRES		United Kingdom		Heat
UNT21	biomassfreshweight(g)	40.6878048780488			RRES		United Kingdom		Heat
UNT4	biomassfreshweight(g)	31.0185			RRES		United Kingdom		Heat
UNT46	biomassfreshweight(g)	43.595			RRES		United Kingdom		Heat
UNT18	biomassdryweight(g)	12.1456666666667			RRES		United Kingdom		Heat
UNT21	biomassdryweight(g)	10.36			RRES		United Kingdom		Heat
UNT4	biomassdryweight(g)	10.052			RRES		United Kingdom		Heat
UNT46	biomassdryweight(g)	11.6417647058824			RRES		United Kingdom		Heat
UNT18	biomassplantwatercontent(g)	77.1666666666667			RRES		United Kingdom		Heat
