subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT38	antocyanin value n°2	0.31			INRAE		France		
UNT39	antocyanin value n°2	0.311			INRAE		France		
UNT40	antocyanin value n°2	0.376			INRAE		France		
UNT42	antocyanin value n°2	0.325			INRAE		France		
UNT43	antocyanin value n°2	0.513			INRAE		France		
UNT44	antocyanin value n°2	0.305			INRAE		France		
UNT45	antocyanin value n°2	0.348			INRAE		France		
UNT46	antocyanin value n°2	0.358			INRAE		France		
UNT47	antocyanin value n°2	0.307			INRAE		France		
UNT50	antocyanin value n°2	0.323			INRAE		France		
UNT52	antocyanin value n°2	0.288			INRAE		France		
UNT53	antocyanin value n°2	0.3			INRAE		France		
UNT54	antocyanin value n°2	NaN			INRAE		France		
UNT55	antocyanin value n°2	NaN			INRAE		France		
UNT56	antocyanin value n°2	NaN			INRAE		France		
UNT57	antocyanin value n°2	0.378			INRAE		France		
UNT58	antocyanin value n°2	0.338			INRAE		France		
UNT59	antocyanin value n°2	0.332			INRAE		France		
UNT1	antocyanin value n°3	0.291			INRAE		France		
UNT2	antocyanin value n°3	0.442			INRAE		France		
UNT3	antocyanin value n°3	0.35			INRAE		France		
UNT4	antocyanin value n°3	NaN			INRAE		France		
UNT5	antocyanin value n°3	NaN			INRAE		France		
UNT6	antocyanin value n°3	0.376			INRAE		France		
UNT7	antocyanin value n°3	0.32			INRAE		France		
UNT8	antocyanin value n°3	0.329			INRAE		France		
UNT9	antocyanin value n°3	0.307			INRAE		France		
UNT10	antocyanin value n°3	0.383			INRAE		France		
UNT11	antocyanin value n°3	0.291			INRAE		France		
UNT12	antocyanin value n°3	0.32			INRAE		France		
UNT13	antocyanin value n°3	NaN			INRAE		France		
UNT14	antocyanin value n°3	0.301			INRAE		France		
UNT15	antocyanin value n°3	0.311			INRAE		France		
UNT16	antocyanin value n°3	NaN			INRAE		France		
UNT17	antocyanin value n°3	0.331			INRAE		France		
UNT18	antocyanin value n°3	0.344			INRAE		France		
UNT19	antocyanin value n°3	0.318			INRAE		France		
UNT20	antocyanin value n°3	0.273			INRAE		France		
UNT21	antocyanin value n°3	0.311			INRAE		France		
UNT22	antocyanin value n°3	NaN			INRAE		France		
UNT23	antocyanin value n°3	0.405			INRAE		France		
UNT24	antocyanin value n°3	0.338			INRAE		France		
UNT25	antocyanin value n°3	0.268			INRAE		France		
UNT26	antocyanin value n°3	0.33			INRAE		France		
UNT27	antocyanin value n°3	0.307			INRAE		France		
UNT28	antocyanin value n°3	0.255			INRAE		France		
UNT29	antocyanin value n°3	0.369			INRAE		France		
UNT30	antocyanin value n°3	0.354			INRAE		France		
UNT31	antocyanin value n°3	0.321			INRAE		France		
UNT32	antocyanin value n°3	0.299			INRAE		France		
UNT33	antocyanin value n°3	0.318			INRAE		France		
UNT34	antocyanin value n°3	0.285			INRAE		France		
UNT35	antocyanin value n°3	0.254			INRAE		France		
UNT37	antocyanin value n°3	0.252			INRAE		France		
UNT38	antocyanin value n°3	0.319			INRAE		France		
UNT39	antocyanin value n°3	0.314			INRAE		France		
UNT40	antocyanin value n°3	0.336			INRAE		France		
UNT42	antocyanin value n°3	0.281			INRAE		France		
UNT43	antocyanin value n°3	0.344			INRAE		France		
UNT44	antocyanin value n°3	0.323			INRAE		France		
UNT45	antocyanin value n°3	0.342			INRAE		France		
UNT46	antocyanin value n°3	0.331			INRAE		France		
UNT47	antocyanin value n°3	0.295			INRAE		France		
UNT50	antocyanin value n°3	0.344			INRAE		France		
UNT52	antocyanin value n°3	0.298			INRAE		France		
UNT53	antocyanin value n°3	0.325			INRAE		France		
UNT54	antocyanin value n°3	NaN			INRAE		France		
UNT55	antocyanin value n°3	0.366			INRAE		France		
UNT56	antocyanin value n°3	0.317			INRAE		France		
UNT57	antocyanin value n°3	0.3			INRAE		France		
UNT58	antocyanin value n°3	0.317			INRAE		France		
UNT59	antocyanin value n°3	0.309			INRAE		France		
UNT1	antocyanin value n°4	0.33			INRAE		France		
UNT2	antocyanin value n°4	0.379			INRAE		France		
UNT3	antocyanin value n°4	0.404			INRAE		France		
UNT4	antocyanin value n°4	0.288			INRAE		France		
UNT5	antocyanin value n°4	0.351			INRAE		France		
UNT6	antocyanin value n°4	0.295			INRAE		France		
UNT7	antocyanin value n°4	0.204			INRAE		France		
UNT8	antocyanin value n°4	0.312			INRAE		France		
UNT9	antocyanin value n°4	0.366			INRAE		France		
UNT10	antocyanin value n°4	0.427			INRAE		France		
UNT11	antocyanin value n°4	0.322			INRAE		France		
UNT12	antocyanin value n°4	0.316			INRAE		France		
UNT13	antocyanin value n°4	0.306			INRAE		France		
UNT14	antocyanin value n°4	0.295			INRAE		France		
UNT15	antocyanin value n°4	0.329			INRAE		France		
UNT16	antocyanin value n°4	0.36			INRAE		France		
UNT17	antocyanin value n°4	0.377			INRAE		France		
UNT18	antocyanin value n°4	0.316			INRAE		France		
UNT19	antocyanin value n°4	NaN			INRAE		France		
UNT20	antocyanin value n°4	NaN			INRAE		France		
UNT21	antocyanin value n°4	0.331			INRAE		France		
UNT22	antocyanin value n°4	0.36			INRAE		France		
UNT23	antocyanin value n°4	0.318			INRAE		France		
UNT24	antocyanin value n°4	0.329			INRAE		France		
UNT25	antocyanin value n°4	0.291			INRAE		France		
UNT26	antocyanin value n°4	NaN			INRAE		France		
UNT27	antocyanin value n°4	0.302			INRAE		France		
UNT28	antocyanin value n°4	NaN			INRAE		France		
UNT29	antocyanin value n°4	0.322			INRAE		France		
UNT30	antocyanin value n°4	0.372			INRAE		France		
UNT31	antocyanin value n°4	0.323			INRAE		France		
UNT32	antocyanin value n°4	0.309			INRAE		France		
UNT33	antocyanin value n°4	NaN			INRAE		France		
UNT34	antocyanin value n°4	0.304			INRAE		France		
UNT35	antocyanin value n°4	0.301			INRAE		France		
UNT37	antocyanin value n°4	0.278			INRAE		France		
UNT38	antocyanin value n°4	0.31			INRAE		France		
UNT39	antocyanin value n°4	0.309			INRAE		France		
UNT40	antocyanin value n°4	0.323			INRAE		France		
UNT42	antocyanin value n°4	0.328			INRAE		France		
UNT43	antocyanin value n°4	0.338			INRAE		France		
UNT44	antocyanin value n°4	0.284			INRAE		France		
UNT45	antocyanin value n°4	0.37			INRAE		France		
UNT46	antocyanin value n°4	0.329			INRAE		France		
UNT47	antocyanin value n°4	0.245			INRAE		France		
UNT50	antocyanin value n°4	0.322			INRAE		France		
UNT52	antocyanin value n°4	NaN			INRAE		France		
UNT53	antocyanin value n°4	0.336			INRAE		France		
UNT54	antocyanin value n°4	0.399			INRAE		France		
UNT55	antocyanin value n°4	0.307			INRAE		France		
UNT56	antocyanin value n°4	0.298			INRAE		France		
UNT57	antocyanin value n°4	0.318			INRAE		France		
UNT58	antocyanin value n°4	0.263			INRAE		France		
UNT59	antocyanin value n°4	0.302			INRAE		France		
UNT1	antocyanin value n°5	0.332			INRAE		France		
UNT2	antocyanin value n°5	0.349			INRAE		France		
UNT3	antocyanin value n°5	0.356			INRAE		France		
UNT4	antocyanin value n°5	NaN			INRAE		France		
UNT5	antocyanin value n°5	0.371			INRAE		France		
UNT6	antocyanin value n°5	NaN			INRAE		France		
UNT7	antocyanin value n°5	0.349			INRAE		France		
UNT8	antocyanin value n°5	0.346			INRAE		France		
UNT9	antocyanin value n°5	0.288			INRAE		France		
UNT10	antocyanin value n°5	0.262			INRAE		France		
UNT11	antocyanin value n°5	0.344			INRAE		France		
UNT12	antocyanin value n°5	0.298			INRAE		France		
UNT13	antocyanin value n°5	0.348			INRAE		France		
UNT14	antocyanin value n°5	NaN			INRAE		France		
UNT15	antocyanin value n°5	0.316			INRAE		France		
UNT16	antocyanin value n°5	NaN			INRAE		France		
UNT17	antocyanin value n°5	0.331			INRAE		France		
UNT18	antocyanin value n°5	0.311			INRAE		France		
UNT19	antocyanin value n°5	0.309			INRAE		France		
UNT20	antocyanin value n°5	0.283			INRAE		France		
UNT21	antocyanin value n°5	0.339			INRAE		France		
UNT22	antocyanin value n°5	0.281			INRAE		France		
UNT23	antocyanin value n°5	NaN			INRAE		France		
UNT24	antocyanin value n°5	0.362			INRAE		France		
UNT25	antocyanin value n°5	0.291			INRAE		France		
UNT26	antocyanin value n°5	0.303			INRAE		France		
UNT27	antocyanin value n°5	0.344			INRAE		France		
UNT28	antocyanin value n°5	NaN			INRAE		France		
UNT29	antocyanin value n°5	0.357			INRAE		France		
UNT30	antocyanin value n°5	0.297			INRAE		France		
UNT31	antocyanin value n°5	0.291			INRAE		France		
UNT32	antocyanin value n°5	0.368			INRAE		France		
UNT33	antocyanin value n°5	0.299			INRAE		France		
UNT34	antocyanin value n°5	0.299			INRAE		France		
UNT35	antocyanin value n°5	0.271			INRAE		France		
UNT37	antocyanin value n°5	0.273			INRAE		France		
UNT38	antocyanin value n°5	0.192			INRAE		France		
UNT39	antocyanin value n°5	0.325			INRAE		France		
UNT40	antocyanin value n°5	0.323			INRAE		France		
UNT42	antocyanin value n°5	0.231			INRAE		France		
UNT43	antocyanin value n°5	0.354			INRAE		France		
UNT44	antocyanin value n°5	0.437			INRAE		France		
UNT45	antocyanin value n°5	0.434			INRAE		France		
UNT46	antocyanin value n°5	0.366			INRAE		France		
UNT47	antocyanin value n°5	0.265			INRAE		France		
UNT50	antocyanin value n°5	0.469			INRAE		France		
UNT52	antocyanin value n°5	0.27			INRAE		France		
UNT53	antocyanin value n°5	0.31			INRAE		France		
UNT54	antocyanin value n°5	0.342			INRAE		France		
UNT55	antocyanin value n°5	0.352			INRAE		France		
UNT56	antocyanin value n°5	0.334			INRAE		France		
UNT57	antocyanin value n°5	NaN			INRAE		France		
UNT58	antocyanin value n°5	0.398			INRAE		France		
UNT59	antocyanin value n°5	0.298			INRAE		France		
UNT1	antocyanin value n°1.1	0.281			INRAE		France		
UNT2	antocyanin value n°1.1	0.301			INRAE		France		
UNT3	antocyanin value n°1.1	0.351			INRAE		France		
UNT4	antocyanin value n°1.1	0.385			INRAE		France		
UNT5	antocyanin value n°1.1	0.299			INRAE		France		
UNT6	antocyanin value n°1.1	0.317			INRAE		France		
UNT7	antocyanin value n°1.1	0.31			INRAE		France		
UNT8	antocyanin value n°1.1	0.31			INRAE		France		
UNT9	antocyanin value n°1.1	0.298			INRAE		France		
UNT10	antocyanin value n°1.1	0.281			INRAE		France		
UNT11	antocyanin value n°1.1	0.308			INRAE		France		
UNT12	antocyanin value n°1.1	0.291			INRAE		France		
UNT13	antocyanin value n°1.1	0.299			INRAE		France		
UNT14	antocyanin value n°1.1	0.283			INRAE		France		
UNT15	antocyanin value n°1.1	0.27			INRAE		France		
UNT16	antocyanin value n°1.1	0.286			INRAE		France		
UNT17	antocyanin value n°1.1	0.301			INRAE		France		
UNT18	antocyanin value n°1.1	0.312			INRAE		France		
UNT19	antocyanin value n°1.1	0.314			INRAE		France		
UNT20	antocyanin value n°1.1	0.275			INRAE		France		
UNT21	antocyanin value n°1.1	0.315			INRAE		France		
UNT22	antocyanin value n°1.1	0.306			INRAE		France		
UNT23	antocyanin value n°1.1	0.283			INRAE		France		
UNT24	antocyanin value n°1.1	0.3			INRAE		France		
UNT25	antocyanin value n°1.1	0.276			INRAE		France		
UNT26	antocyanin value n°1.1	0.293			INRAE		France		
UNT27	antocyanin value n°1.1	0.314			INRAE		France		
UNT28	antocyanin value n°1.1	0.276			INRAE		France		
UNT29	antocyanin value n°1.1	0.291			INRAE		France		
UNT30	antocyanin value n°1.1	0.271			INRAE		France		
UNT31	antocyanin value n°1.1	0.289			INRAE		France		
UNT32	antocyanin value n°1.1	0.386			INRAE		France		
UNT33	antocyanin value n°1.1	0.286			INRAE		France		
UNT34	antocyanin value n°1.1	0.259			INRAE		France		
UNT35	antocyanin value n°1.1	0.306			INRAE		France		
UNT37	antocyanin value n°1.1	0.279			INRAE		France		
UNT38	antocyanin value n°1.1	0.283			INRAE		France		
UNT39	antocyanin value n°1.1	0.284			INRAE		France		
UNT40	antocyanin value n°1.1	0.324			INRAE		France		
UNT42	antocyanin value n°1.1	0.328			INRAE		France		
UNT43	antocyanin value n°1.1	NaN			INRAE		France		
UNT44	antocyanin value n°1.1	0.332			INRAE		France		
UNT45	antocyanin value n°1.1	0.34			INRAE		France		
UNT46	antocyanin value n°1.1	0.303			INRAE		France		
UNT47	antocyanin value n°1.1	0.26			INRAE		France		
UNT50	antocyanin value n°1.1	0.299			INRAE		France		
UNT52	antocyanin value n°1.1	0.286			INRAE		France		
UNT53	antocyanin value n°1.1	0.299			INRAE		France		
UNT54	antocyanin value n°1.1	0.294			INRAE		France		
UNT55	antocyanin value n°1.1	0.266			INRAE		France		
UNT56	antocyanin value n°1.1	0.347			INRAE		France		
UNT57	antocyanin value n°1.1	NaN			INRAE		France		
UNT58	antocyanin value n°1.1	0.306			INRAE		France		
UNT59	antocyanin value n°1.1	0.298			INRAE		France		
UNT1	antocyanin value n°2.1	0.271			INRAE		France		
UNT2	antocyanin value n°2.1	0.314			INRAE		France		
UNT3	antocyanin value n°2.1	0.284			INRAE		France		
UNT4	antocyanin value n°2.1	0.306			INRAE		France		
UNT5	antocyanin value n°2.1	0.308			INRAE		France		
UNT6	antocyanin value n°2.1	0.271			INRAE		France		
UNT7	antocyanin value n°2.1	0.257			INRAE		France		
UNT8	antocyanin value n°2.1	0.266			INRAE		France		
UNT9	antocyanin value n°2.1	NaN			INRAE		France		
UNT10	antocyanin value n°2.1	0.291			INRAE		France		
UNT11	antocyanin value n°2.1	0.373			INRAE		France		
UNT12	antocyanin value n°2.1	0.289			INRAE		France		
UNT13	antocyanin value n°2.1	0.294			INRAE		France		
UNT14	antocyanin value n°2.1	0.307			INRAE		France		
UNT15	antocyanin value n°2.1	0.281			INRAE		France		
UNT16	antocyanin value n°2.1	0.296			INRAE		France		
UNT17	antocyanin value n°2.1	0.332			INRAE		France		
UNT18	antocyanin value n°2.1	0.288			INRAE		France		
UNT19	antocyanin value n°2.1	0.262			INRAE		France		
UNT20	antocyanin value n°2.1	0.316			INRAE		France		
UNT21	antocyanin value n°2.1	0.27			INRAE		France		
UNT22	antocyanin value n°2.1	0.335			INRAE		France		
UNT23	antocyanin value n°2.1	0.338			INRAE		France		
UNT24	antocyanin value n°2.1	NaN			INRAE		France		
UNT25	antocyanin value n°2.1	0.286			INRAE		France		
UNT26	antocyanin value n°2.1	0.303			INRAE		France		
UNT27	antocyanin value n°2.1	0.278			INRAE		France		
UNT28	antocyanin value n°2.1	0.308			INRAE		France		
UNT29	antocyanin value n°2.1	0.284			INRAE		France		
UNT30	antocyanin value n°2.1	0.337			INRAE		France		
UNT31	antocyanin value n°2.1	0.306			INRAE		France		
UNT32	antocyanin value n°2.1	0.307			INRAE		France		
UNT33	antocyanin value n°2.1	0.293			INRAE		France		
UNT34	antocyanin value n°2.1	0.34			INRAE		France		
UNT35	antocyanin value n°2.1	0.299			INRAE		France		
UNT37	antocyanin value n°2.1	0.293			INRAE		France		
UNT38	antocyanin value n°2.1	0.275			INRAE		France		
UNT39	antocyanin value n°2.1	0.334			INRAE		France		
UNT40	antocyanin value n°2.1	0.283			INRAE		France		
UNT42	antocyanin value n°2.1	0.323			INRAE		France		
UNT43	antocyanin value n°2.1	0.296			INRAE		France		
UNT44	antocyanin value n°2.1	0.323			INRAE		France		
UNT45	antocyanin value n°2.1	0.308			INRAE		France		
UNT46	antocyanin value n°2.1	0.27			INRAE		France		
UNT47	antocyanin value n°2.1	0.294			INRAE		France		
UNT50	antocyanin value n°2.1	0.321			INRAE		France		
UNT52	antocyanin value n°2.1	0.294			INRAE		France		
UNT53	antocyanin value n°2.1	0.33			INRAE		France		
UNT54	antocyanin value n°2.1	0.274			INRAE		France		
UNT55	antocyanin value n°2.1	0.323			INRAE		France		
UNT56	antocyanin value n°2.1	NaN			INRAE		France		
UNT57	antocyanin value n°2.1	0.276			INRAE		France		
UNT58	antocyanin value n°2.1	NaN			INRAE		France		
UNT59	antocyanin value n°2.1	0.361			INRAE		France		
UNT1	antocyanin value n°3.1	0.286			INRAE		France		
UNT2	antocyanin value n°3.1	0.355			INRAE		France		
UNT3	antocyanin value n°3.1	0.31			INRAE		France		
UNT4	antocyanin value n°3.1	0.324			INRAE		France		
UNT5	antocyanin value n°3.1	0.298			INRAE		France		
UNT6	antocyanin value n°3.1	NaN			INRAE		France		
UNT7	antocyanin value n°3.1	0.257			INRAE		France		
UNT8	antocyanin value n°3.1	0.379			INRAE		France		
UNT9	antocyanin value n°3.1	0.317			INRAE		France		
UNT10	antocyanin value n°3.1	0.299			INRAE		France		
UNT11	antocyanin value n°3.1	0.299			INRAE		France		
UNT12	antocyanin value n°3.1	0.289			INRAE		France		
UNT13	antocyanin value n°3.1	0.314			INRAE		France		
UNT14	antocyanin value n°3.1	0.298			INRAE		France		
UNT15	antocyanin value n°3.1	0.284			INRAE		France		
UNT16	antocyanin value n°3.1	0.291			INRAE		France		
UNT17	antocyanin value n°3.1	0.279			INRAE		France		
UNT18	antocyanin value n°3.1	0.305			INRAE		France		
UNT19	antocyanin value n°3.1	0.332			INRAE		France		
UNT20	antocyanin value n°3.1	NaN			INRAE		France		
UNT21	antocyanin value n°3.1	0.284			INRAE		France		
UNT22	antocyanin value n°3.1	NaN			INRAE		France		
UNT23	antocyanin value n°3.1	0.34			INRAE		France		
UNT24	antocyanin value n°3.1	NaN			INRAE		France		
UNT25	antocyanin value n°3.1	0.343			INRAE		France		
UNT26	antocyanin value n°3.1	0.371			INRAE		France		
UNT27	antocyanin value n°3.1	0.288			INRAE		France		
UNT28	antocyanin value n°3.1	0.338			INRAE		France		
UNT29	antocyanin value n°3.1	0.316			INRAE		France		
UNT30	antocyanin value n°3.1	0.263			INRAE		France		
UNT31	antocyanin value n°3.1	0.308			INRAE		France		
UNT32	antocyanin value n°3.1	0.295			INRAE		France		
UNT33	antocyanin value n°3.1	0.296			INRAE		France		
UNT34	antocyanin value n°3.1	0.284			INRAE		France		
UNT35	antocyanin value n°3.1	0.23			INRAE		France		
UNT37	antocyanin value n°3.1	0.301			INRAE		France		
UNT38	antocyanin value n°3.1	0.279			INRAE		France		
UNT39	antocyanin value n°3.1	0.375			INRAE		France		
UNT40	antocyanin value n°3.1	0.296			INRAE		France		
UNT42	antocyanin value n°3.1	0.321			INRAE		France		
UNT43	antocyanin value n°3.1	0.33			INRAE		France		
UNT44	antocyanin value n°3.1	0.307			INRAE		France		
UNT45	antocyanin value n°3.1	0.265			INRAE		France		
UNT46	antocyanin value n°3.1	0.312			INRAE		France		
UNT47	antocyanin value n°3.1	0.315			INRAE		France		
UNT50	antocyanin value n°3.1	0.33			INRAE		France		
UNT52	antocyanin value n°3.1	0.347			INRAE		France		
UNT53	antocyanin value n°3.1	0.308			INRAE		France		
UNT54	antocyanin value n°3.1	0.323			INRAE		France		
UNT55	antocyanin value n°3.1	0.288			INRAE		France		
UNT56	antocyanin value n°3.1	NaN			INRAE		France		
UNT57	antocyanin value n°3.1	0.233			INRAE		France		
UNT58	antocyanin value n°3.1	0.343			INRAE		France		
UNT59	antocyanin value n°3.1	0.328			INRAE		France		
UNT1	antocyanin value n°4.1	0.279			INRAE		France		
UNT2	antocyanin value n°4.1	0.308			INRAE		France		
UNT3	antocyanin value n°4.1	0.345			INRAE		France		
UNT4	antocyanin value n°4.1	0.301			INRAE		France		
UNT5	antocyanin value n°4.1	0.319			INRAE		France		
UNT6	antocyanin value n°4.1	0.286			INRAE		France		
UNT7	antocyanin value n°4.1	0.262			INRAE		France		
UNT8	antocyanin value n°4.1	0.268			INRAE		France		
UNT9	antocyanin value n°4.1	0.296			INRAE		France		
UNT10	antocyanin value n°4.1	0.339			INRAE		France		
